Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG,Confidence_encoded
Kalimantan Barat,KETAPANG,Sandai,Randau,29/07/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",96516.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Sungai Kelik,30/07/2023,13:59 WIB,NASA-MODIS,medium,"-1,00000",64471.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Timur,BERAU,Kelay,Merapun,22/08/2023,00:00 WIB,NASA-NOAA20,medium,"1,00000",43286.0,24.2,33.8,28.1,0.3,1.0,0
Kalimantan Timur,BERAU,Sambaliung,Pegat Bukur,21/08/2023,12:59 WIB,NASA-NOAA20,medium,204869.0,11741747.0,,,24.0,34.9,27.6,0
Kalimantan Barat,KETAPANG,Air Upas,Air Upas,31/08/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",40666.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Kubu,29/07/2023,00:52 WIB,NASA-NOAA20,medium,"-2,00000",85784.0,22.8,32.6,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Marau,Rangkung,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",22206.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Benua Krio,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",6555.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Utara,Hulu Tampang,11/08/2023,12:48 WIB,NASA-NOAA20,medium,"-1,00000",40525.0,22.8,34.0,27.0,0.0,1.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Airhitam Hulu,09/08/2023,13:22 WIB,NASA-NOAA20,medium,"-2,00000",67757.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Labai,29/08/2023,13:50 WIB,NASA-NOAA20,medium,"0,00000",50828.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,29/07/2023,13:16 WIB,NASA-MODIS,medium,"-1,00000",2753.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Pembedilan,04/08/2023,00:41 WIB,NASA-NOAA20,medium,"-2,00000",87688.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Pesaguan Kanan,06/08/2023,10:15 WIB,NASA-MODIS,medium,"-2,00000",5551.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Mentawa Baru Ketapang,Bapeang,27/08/2023,12:46 WIB,NASA-NOAA20,medium,"-2,00000",64818.0,23.2,34.5,28.5,0.0,2.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Sungai Bakau,08/06/2023,21:40 WIB,NASA-MODIS,medium,"-2,00000",97734.0,24.4,32.8,28.3,10.6,2.0,0
Kalimantan Tengah,BARITO UTARA,Montallat,Pepas,15/08/2023,00:32 WIB,NASA-NOAA20,medium,"-1,00000",28949.0,23.9,32.4,27.4,0.0,0.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Mekar Sari,07/08/2023,01:21 WIB,NASA-NOAA20,medium,"0,00000",24768.0,23.8,32.0,25.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Kiri,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",64949.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Air Upas,Suka Ria,11/08/2023,12:48 WIB,NASA-NOAA20,medium,"-2,00000",21758.0,23.3,33.2,27.7,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Hilir,25/07/2023,13:46 WIB,NASA-MODIS,medium,"0,00000",58176.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Timur,BERAU,Sambaliung,Pilanjau,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"1,00000",92768.0,24.0,35.2,28.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Air Upas,Air Durian Jaya,14/08/2023,00:52 WIB,NASA-NOAA20,medium,"-2,00000",35845.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Ratu Elok,18/08/2023,01:15 WIB,NASA-NOAA20,medium,"-2,00000",50514.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Pangkalan Batu,29/08/2023,01:11 WIB,NASA-NOAA20,medium,"-2,00000",8625.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,MELAWI,Ella Hilir,Kahiya,08/08/2023,12:04 WIB,NASA-NOAA20,medium,-0.59958,11196234.0,,,22.8,33.4,28.3,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Kayung Tuhe,05/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",57267.0,24.9,34.2,28.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Banjar Sari,14/08/2023,00:52 WIB,NASA-NOAA20,medium,"-2,00000",48601.0,23.3,33.0,27.4,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Paoh Concong,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"0,00000",72929.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Sebadak Raya,31/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",37815.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Bakau,15/08/2023,13:42 WIB,NASA-MODIS,medium,"-1,00000",94352.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Balai Pinang Hulu,12/08/2023,12:27 WIB,NASA-NOAA20,medium,"0,00000",61431.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Bayun Sari,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",3897.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Senduruhan,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",85311.0,23.9,33.4,27.9,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Krio Hulu,19/08/2023,13:12 WIB,NASA-MODIS,medium,"0,00000",86106.0,24.3,34.0,28.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Air Tarap,31/08/2023,00:32 WIB,NASA-NOAA20,medium,"-2,00000",49404.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Sungai Jaya,23/08/2023,12:23 WIB,NASA-NOAA20,medium,"-2,00000",40932.0,23.6,33.0,28.2,20.8,1.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Teluk Mutiara,20/08/2023,13:20 WIB,NASA-NOAA20,medium,-0.88735,11049601.0,,,24.6,33.8,28.6,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Padang Tikar Satu,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"0,00000",72579.0,24.1,34.4,27.2,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Labai,24/06/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",49816.0,24.2,32.6,28.3,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Betuah,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",26631.0,23.8,34.0,27.7,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Muara Jekak,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",1381.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Sempurna,30/08/2023,10:13 WIB,NASA-MODIS,medium,"-1,00000",20307.0,24.0,33.8,28.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Sepotong,24/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",82916.0,24.9,34.0,28.7,4.3,3.0,0
Kalimantan Timur,BERAU,Pulau Derawan,Tanjung Batu,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"2,00000",25099.0,24.0,35.2,28.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Balai Pinang Hulu,13/08/2023,12:10 WIB,NASA-NOAA20,medium,"0,00000",60565.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,19/08/2023,13:14 WIB,NASA-MODIS,medium,"0,00000",2445.0,24.0,34.4,27.4,3.4,2.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaiasam,17/08/2023,01:06 WIB,NASA-MODIS,medium,"0,00000",28351.0,23.5,33.6,27.1,0.0,2.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Batu-Batu,04/08/2023,12:33 WIB,NASA-MODIS,medium,"2,00000",22147.0,24.6,35.6,28.6,0.0,1.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Sepakat Jaya,06/08/2023,01:36 WIB,NASA-MODIS,medium,"-1,00000",50674.0,25.1,34.0,28.1,4.9,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Kakap,Pungur Besar,24/06/2023,13:22 WIB,NASA-MODIS,medium,"0,00000",19198.0,24.1,33.4,27.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sunge Bengaras,31/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",85269.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sandai,Randau,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",3021.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Bengaras,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",9691.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Krio Hulu,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",88056.0,23.9,33.4,27.9,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Tanjung Maju,26/06/2023,13:10 WIB,NASA-MODIS,medium,"0,00000",6807.0,24.0,32.4,28.0,0.0,2.0,0
Kalimantan Tengah,BARITO UTARA,Teweh Tengah,Sei Rahayu II,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",85656.0,24.4,32.9,27.9,0.0,1.0,0
Kalimantan Timur,BERAU,Pulau Derawan,Kasai,01/08/2023,12:36 WIB,NASA-NOAA20,medium,"2,00000",20908.0,24.2,35.5,28.6,0.0,2.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Suak Burung,27/07/2023,12:27 WIB,NASA-NOAA20,medium,"-2,00000",32155.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Timur,BERAU,Talisayan,Dumaring,21/08/2023,00:17 WIB,NASA-NOAA20,medium,"1,00000",52347.0,24.0,34.9,27.6,27.4,1.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Kusik Batu Lapu,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-2,00000",407.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,30/08/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",21555.0,24.0,33.8,28.0,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Rasau Jaya Satu,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",23311.0,23.8,34.0,27.7,0.0,3.0,0
Kalimantan Barat,KETAPANG,Manis Mata,Silat,20/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",29672.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Teluk Mutiara,15/08/2023,13:42 WIB,NASA-MODIS,medium,"0,00000",87487.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Timur,BERAU,Segah,Tepian Buah,25/08/2023,12:29 WIB,NASA-MODIS,medium,"2,00000",14058.0,23.8,34.5,27.2,1.0,2.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Arut Selatan,Pasir Panjang,26/07/2023,21:37 WIB,NASA-MODIS,medium,"-2,00000",82476.0,22.5,32.6,27.2,0.0,2.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Nanga Kelampai,30/07/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",89126.0,23.0,33.8,28.2,0.0,4.0,0
Kalimantan Tengah,BARITO UTARA,Gunung Timang,Batu Raya II,19/06/2023,12:40 WIB,NASA-NOAA20,medium,"-1,00000",27684.0,23.8,33.3,27.7,0.0,1.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Lubuk Kakap,12/08/2023,13:14 WIB,NASA-MODIS,medium,"-1,00000",30452.0,22.5,32.3,26.6,0.0,3.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Kemuning Biutak,10/07/2023,09:51 WIB,NASA-MODIS,medium,"-1,00000",99704.0,25.5,32.4,27.1,0.0,2.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Lubuk Kakap,17/08/2023,12:33 WIB,NASA-NOAA20,medium,"-1,00000",26865.0,24.4,33.8,28.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Sandai,Sandai,25/07/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",24181.0,24.6,33.6,28.4,0.0,3.0,0
Kalimantan Tengah,BARITO SELATAN,Jenamas,Tabatan,27/08/2023,00:07 WIB,NASA-NOAA20,medium,"-2,00000",57592.0,23.2,34.6,28.2,0.0,1.0,0
Kalimantan Tengah,KOTA PALANGKARAYA,Sabangau,Kelurahan Danau Tundai,20/07/2023,12:59 WIB,NASA-NOAA20,medium,"-2,00000",16247.0,23.4,33.2,26.0,0.0,2.0,0
Kalimantan Barat,SINTANG,Kayan Hilir,Sungai Meraya,22/06/2023,13:25 WIB,NASA-NOAA20,medium,-0.00778,11194205.0,,,22.8,34.8,28.3,0
Kalimantan Barat,KETAPANG,Marau,Batu Payung Dua,11/06/2023,00:52 WIB,NASA-NOAA20,medium,-201137.0,11053643.0,,,25.2,33.5,28.6,0
Kalimantan Barat,KETAPANG,Pemahan,Pebihingan,13/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",74229.0,22.6,33.2,27.2,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Betuah,31/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",28115.0,23.8,34.2,28.0,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Senduruhan,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",666.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Medan Mas,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",71721.0,21.8,34.6,26.5,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Nipah Panjang,20/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",78412.0,23.8,34.0,27.7,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Limbung,16/08/2023,12:53 WIB,NASA-NOAA20,medium,"0,00000",1652.0,23.2,34.8,27.4,0.0,2.0,0
Kalimantan Barat,SINTANG,Ambalau,Nanga Menantak,27/07/2023,13:31 WIB,NASA-MODIS,medium,-0.25945,11297945.0,,,22.4,33.4,27.6,0
Kalimantan Timur,BERAU,Gunung Tabur,Melati Jaya,04/08/2023,00:39 WIB,NASA-NOAA20,medium,"2,00000",32656.0,24.6,35.6,28.6,0.0,1.0,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Tanjungharapan,26/06/2023,13:50 WIB,NASA-NOAA20,medium,"0,00000",89618.0,23.8,33.4,27.5,0.2,2.0,0
Kalimantan Barat,MELAWI,Belimbing,Laman Bukit,17/08/2023,12:36 WIB,NASA-NOAA20,medium,-0.26439,11161359.0,,,24.6,34.1,28.6,0
Kalimantan Barat,KAPUAS HULU,Boyan Tanjung,Nanga Jemah,26/07/2023,12:50 WIB,NASA-MODIS,medium,0.31714,11245532.0,,,24.1,35.3,29.2,0
Kalimantan Barat,KUBU RAYA,Kubu,Seruat Dua,27/07/2023,13:31 WIB,NASA-MODIS,medium,"0,00000",44545.0,23.6,34.0,27.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Semandang Kiri,27/07/2023,13:31 WIB,NASA-MODIS,medium,"0,00000",61333.0,24.0,32.6,28.5,0.0,3.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Batu Lapis,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",29026.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Marau,Karya Baru,04/08/2023,13:18 WIB,NASA-NOAA20,medium,"-2,00000",2877.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Tajok Kayong,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",59436.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Kualan,24/07/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",69553.0,24.8,32.8,28.3,0.0,3.0,0
Kalimantan Barat,KUBU RAYA,Sungai Raya,Sungaibulan,18/07/2023,01:26 WIB,NASA-MODIS,medium,"0,00000",31828.0,24.4,34.4,28.4,0.0,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kenanga,28/07/2023,13:50 WIB,NASA-NOAA20,medium,"0,00000",67401.0,23.3,33.4,27.8,0.0,4.0,0
Kalimantan Barat,KUBU RAYA,Rasau Jaya,Rasau Jaya Umum,19/08/2023,21:35 WIB,NASA-MODIS,medium,"0,00000",17406.0,24.0,34.4,27.4,3.4,2.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Sekucing Kualan,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"0,00000",60475.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Kualan Tengah,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",47549.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Siantau Raya,04/08/2023,00:39 WIB,NASA-NOAA20,medium,"-1,00000",66624.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Selatan,Sungai Besar,20/08/2023,01:34 WIB,NASA-MODIS,medium,"-1,00000",90757.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Mekar Utama,20/08/2023,13:54 WIB,NASA-MODIS,medium,"-2,00000",32259.0,24.6,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Legong,29/07/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",59502.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Timur,BERAU,Segah,Tepian Buah,31/08/2023,13:14 WIB,NASA-NOAA20,medium,211408.0,11706973.0,,,25.1,36.2,29.6,0
Kalimantan Barat,KUBU RAYA,Batu Ampar,Batu Ampar,23/06/2023,13:05 WIB,NASA-NOAA20,medium,"0,00000",81408.0,23.8,33.0,27.2,52.4,2.0,0
Kalimantan Barat,KETAPANG,Sandai,Pendamaran Indah,09/08/2023,13:25 WIB,NASA-NOAA20,medium,"-1,00000",478.0,23.5,33.4,28.1,0.0,3.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Teluk Sampit,Parebok,26/08/2023,13:05 WIB,NASA-NOAA20,medium,"-2,00000",96337.0,22.9,32.5,27.0,0.0,2.0,0
Kalimantan Barat,KUBU RAYA,Terentang,Betuah,29/07/2023,13:16 WIB,NASA-MODIS,medium,"0,00000",27053.0,22.9,32.5,26.8,0.0,2.0,0
Kalimantan Timur,BERAU,Biatan,Biatan Lempake,13/08/2023,12:10 WIB,NASA-NOAA20,medium,"1,00000",65222.0,24.1,32.6,27.9,0.0,2.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Semantun,31/07/2023,13:01 WIB,NASA-MODIS,medium,"-2,00000",10003.0,23.6,34.2,28.6,0.0,4.0,0
Kalimantan Tengah,KOTAWARINGIN TIMUR,Baamang,Kelurahan Baamang Hulu,13/08/2023,01:11 WIB,NASA-NOAA20,medium,-245511.0,11293808.0,,,19.4,33.6,25.7,0
Kalimantan Tengah,BARITO SELATAN,Dusun Hilir,Kelurahan Mengkatip,11/08/2023,12:46 WIB,NASA-NOAA20,medium,"-2,00000",22248.0,22.8,34.0,27.0,0.0,1.0,0
Kalimantan Barat,KETAPANG,Sungai Laur,Bengaras,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"0,00000",97615.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Sekukun,30/08/2023,13:31 WIB,NASA-NOAA20,medium,-121555.0,11075985.0,,,24.0,33.8,28.0,0
Kalimantan Timur,BERAU,Tabalar,Tubaan,06/08/2023,12:42 WIB,NASA-NOAA20,medium,"1,00000",79551.0,24.0,35.2,28.4,0.0,1.0,0
Kalimantan Barat,KETAPANG,Matan Hilir Utara,Kuala Satong,15/08/2023,13:12 WIB,NASA-NOAA20,medium,"-1,00000",39761.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Kampar Sebomban,24/06/2023,12:48 WIB,NASA-NOAA20,medium,"0,00000",82836.0,24.2,32.6,28.3,0.0,2.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Siantau Raya,15/08/2023,09:49 WIB,NASA-MODIS,medium,"-1,00000",66328.0,23.0,33.4,27.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Jelai Hulu,Semantun,26/07/2023,12:48 WIB,NASA-NOAA20,medium,"-2,00000",9147.0,24.5,33.2,28.3,0.0,3.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Jungkal,10/08/2023,13:05 WIB,NASA-NOAA20,medium,"-1,00000",97624.0,23.8,33.3,27.9,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Hulu,Labai Hilir,04/08/2023,13:20 WIB,NASA-NOAA20,medium,"0,00000",55394.0,24.4,34.6,29.7,0.0,4.0,0
Kalimantan Barat,KETAPANG,Simpang Dua,Kamora,31/08/2023,13:25 WIB,NASA-MODIS,medium,"0,00000",9551.0,24.1,33.6,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Beringin Rayo,21/08/2023,12:59 WIB,NASA-MODIS,medium,"-1,00000",75245.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Batu Lapis,05/08/2023,12:59 WIB,NASA-NOAA20,medium,"-1,00000",26485.0,24.9,34.2,28.4,0.0,3.0,0
Kalimantan Barat,SINTANG,Serawai,Mentajoi,12/08/2023,13:14 WIB,NASA-MODIS,medium,-0.40116,11262944.0,,,22.0,33.6,26.6,0
Kalimantan Barat,KETAPANG,Simpang Dua,Semandang Kanan,21/08/2023,12:59 WIB,NASA-NOAA20,medium,"0,00000",80982.0,24.3,33.8,28.6,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Betenung,22/08/2023,01:43 WIB,NASA-NOAA20,medium,"-1,00000",57297.0,24.2,34.4,28.5,0.0,4.0,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Aur Gading,29/08/2023,13:50 WIB,NASA-NOAA20,medium,"-1,00000",79027.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Barat,KETAPANG,Nanga Tayap,Sungai Kelik,29/08/2023,09:30 WIB,NASA-MODIS,medium,"-1,00000",66949.0,23.6,34.8,29.0,0.0,4.0,0
Kalimantan Tengah,BARITO UTARA,Teweh Baru,Hajak,28/07/2023,12:10 WIB,NASA-NOAA20,medium,"-1,00000",7074.0,22.3,33.5,27.5,0.0,0.0,0
Kalimantan Timur,BERAU,Talisayan,Dumaring,17/08/2023,12:36 WIB,NASA-NOAA20,medium,"1,00000",43303.0,24.0,34.0,27.8,4.5,2.0,0
Kalimantan Tengah,KOTAWARINGIN BARAT,Kumai,Teluk Bogam,09/06/2023,10:02 WIB,NASA-MODIS,medium,"-2,00000",96952.0,24.1,33.6,27.6,0.0,1.0,0
Kalimantan Barat,KETAPANG,Marau,Batu Payung Dua,29/07/2023,13:31 WIB,NASA-NOAA20,medium,"-1,00000",97318.0,23.7,33.6,28.3,0.0,4.0,0
Kalimantan Barat,KETAPANG,Kendawangan,Air Tarap,29/06/2023,12:55 WIB,NASA-NOAA20,medium,"-2,00000",487.0,24.3,34.3,28.3,0.0,3.0,0
Kalimantan Timur,BERAU,Teluk Bayur,Labanan Makmur,10/08/2023,01:06 WIB,NASA-MODIS,medium,"2,00000",4131.0,23.7,34.4,27.4,23.5,1.0,0
Kalimantan Barat,KETAPANG,Hulu Sungai,Kenyabur,27/07/2023,12:27 WIB,NASA-NOAA20,medium,-0.53475,1111953.0,,,24.0,32.6,28.5,0
Kalimantan Barat,KETAPANG,Tumbang Titi,Titi Baru,18/08/2023,13:57 WIB,NASA-NOAA20,medium,"-1,00000",85197.0,24.0,34.2,28.1,0.0,4.0,0
Kalimantan Timur,BERAU,Gunung Tabur,Birang,08/08/2023,12:04 WIB,NASA-NOAA20,medium,222405.0,11747018.0,,,23.5,36.0,28.7,0
